u,v,key,length,highway,name,coordinates,가로수
12467036524,12467036521,0,17.44116622149943,service,,"[[127.0529726, 37.5756322], [127.0529746, 37.5756055], [127.0529701, 37.5755782], [127.0529533, 37.575541], [127.0529295, 37.5755182], [127.0528987, 37.5754953]]",False
12467036524,12467036528,0,17.058978672104864,service,,"[[127.0529726, 37.5756322], [127.0529577, 37.5756548], [127.0529345, 37.5756765], [127.0528796, 37.575705], [127.0528287, 37.57573]]",False
12467036525,12467036528,0,1.1061249098105448,service,,"[[127.052818, 37.5757352], [127.0528287, 37.57573]]",False
12467036528,12467036525,0,1.1061249098105448,service,,"[[127.0528287, 37.57573], [127.052818, 37.5757352]]",False
12467036528,12467036524,0,17.058978672104864,service,,"[[127.0528287, 37.57573], [127.0528796, 37.575705], [127.0529345, 37.5756765], [127.0529577, 37.5756548], [127.0529726, 37.5756322]]",False
12467036528,12467036545,0,80.83491382068924,footway,,"[[127.0528287, 37.57573], [127.0528065, 37.5757023], [127.0528755, 37.5756688], [127.052896, 37.5756545], [127.0529178, 37.5756316], [127.0529201, 37.5756125], [127.0529127, 37.5755857], [127.0528564, 37.5755161], [127.052837, 37.5755044], [127.0527914, 37.575486], [127.0527669, 37.5754706], [127.0526509, 37.5753494], [127.0526432, 37.5753316], [127.0526309, 37.5752529], [127.0526251, 37.5752348], [127.0525805, 37.5751854], [127.0525627, 37.5751742], [127.0525434, 37.5751646]]",False
12467036545,12467036428,0,6.797960684475581,footway,,"[[127.0525434, 37.5751646], [127.0526062, 37.5751291]]",False
12467036545,12467036528,0,80.83491382068924,footway,,"[[127.0525434, 37.5751646], [127.0525627, 37.5751742], [127.0525805, 37.5751854], [127.0526251, 37.5752348], [127.0526309, 37.5752529], [127.0526432, 37.5753316], [127.0526509, 37.5753494], [127.0527669, 37.5754706], [127.0527914, 37.575486], [127.052837, 37.5755044], [127.0528564, 37.5755161], [127.0529127, 37.5755857], [127.0529201, 37.5756125], [127.0529178, 37.5756316], [127.052896, 37.5756545], [127.0528755, 37.5756688], [127.0528065, 37.5757023], [127.0528287, 37.57573]]",False
12467036545,12467036547,0,4.745549137453851,footway,,"[[127.0525434, 37.5751646], [127.0525144, 37.575162], [127.0524898, 37.5751634]]",False
12467036547,12467036426,0,6.472441516648912,footway,,"[[127.0524898, 37.5751634], [127.0524817, 37.5751518], [127.0524544, 37.5751124]]",False
12467036547,12467036545,0,4.745549137453851,footway,,"[[127.0524898, 37.5751634], [127.0525144, 37.575162], [127.0525434, 37.5751646]]",False
12467036547,12467036474,0,27.741444513926993,footway,,"[[127.0524898, 37.5751634], [127.0524536, 37.5751745], [127.0523324, 37.5752317], [127.0522181, 37.5752885]]",False
12467036551,12467014114,0,5.953011265646616,footway,,"[[127.0515663, 37.5756109], [127.0516025, 37.5756561]]",False
12467036551,12467014113,0,18.826701834953855,footway,,"[[127.0515663, 37.5756109], [127.0517478, 37.5755216]]",False
12467036551,12467036463,0,26.246363862166582,footway,,"[[127.0515663, 37.5756109], [127.0513151, 37.5757377]]",False
12467036557,12467036419,0,6.814715263322436,footway,,"[[127.0515659, 37.5763209], [127.0515774, 37.5763348], [127.0516084, 37.5763721]]",True
12467036557,12467036463,0,79.30075375608975,footway,,"[[127.0515659, 37.5763209], [127.0512049, 37.575875], [127.0511958, 37.5758469], [127.0511971, 37.575819], [127.0512119, 37.5757988], [127.05123, 37.5757807], [127.0513151, 37.5757377]]",True
12467036557,12467036457,0,8.04018708381718,footway,,"[[127.0515659, 37.5763209], [127.0515817, 37.5763249], [127.0515941, 37.5763241], [127.0516068, 37.5763217], [127.0516471, 37.5762994]]",True
12475207406,12475207407,0,54.306055968537045,tertiary,답십리로35길,"[[127.0505345, 37.5751391], [127.0502044, 37.5747267]]",True
12475207406,12389415167,0,7.310935963622618,footway,,"[[127.0505345, 37.5751391], [127.050604, 37.5751032]]",True
12475207406,12389415168,0,6.410159486365038,footway,,"[[127.0505345, 37.5751391], [127.0504735, 37.5751705]]",True
12475207406,3830519552,0,86.72529063951086,tertiary,답십리로35길,"[[127.0505345, 37.5751391], [127.0505923, 37.5752113], [127.0507936, 37.5754742], [127.0509309, 37.5756553], [127.0510537, 37.5758015]]",True
12475207407,12475207406,0,54.306055968537045,tertiary,답십리로35길,"[[127.0502044, 37.5747267], [127.0505345, 37.5751391]]",True
12475207407,12475207474,0,13.034587111020995,tertiary,답십리로35길,"[[127.0502044, 37.5747267], [127.0501252, 37.5746277]]",True
12475207407,12389414986,0,11.657746909597613,footway,,"[[127.0502044, 37.5747267], [127.0500961, 37.5747869]]",True
12475207407,12389414971,0,9.340301403215818,footway,,"[[127.0502044, 37.5747267], [127.0502912, 37.5746785]]",True
12475207452,12389311288,0,8.103908154274675,residential,답십리로40길,"[[127.051322, 37.5738547], [127.0512655, 37.5737972]]",True
12475207454,12389311287,0,18.186874960412936,residential,답십리로38길,"[[127.0506849, 37.5743269], [127.0506133, 37.5742463], [127.0505655, 37.5741935]]",True
12475207460,12389311290,0,6.928233301457879,residential,답십리로34길,"[[127.0498831, 37.5746681], [127.0498383, 37.5746169]]",True
12475207474,12475207407,0,13.034587111020995,tertiary,답십리로35길,"[[127.0501252, 37.5746277], [127.0502044, 37.5747267]]",True
12475207479,12389414803,0,10.053994316871758,residential,답십리로23길,"[[127.0481219, 37.5757793], [127.0481839, 37.5758552]]",True
12475463580,12475463581,0,7.974255665226279,service,,"[[127.0683227, 37.5900701], [127.0682445, 37.590034]]",True
12475463581,12475463580,0,7.974255665226279,service,,"[[127.0682445, 37.590034], [127.0683227, 37.5900701]]",True
12475463581,12393171408,0,51.519870217037074,footway,,"[[127.0682445, 37.590034], [127.0682635, 37.5900072], [127.06835, 37.5899065], [127.0684536, 37.5898049], [127.0686196, 37.5896818]]",True
12475463581,12393171313,0,91.56376140263018,footway,,"[[127.0682445, 37.590034], [127.0682278, 37.5900577], [127.0681884, 37.5901194], [127.0681273, 37.5902294], [127.0680778, 37.5903184], [127.0680163, 37.5904464], [127.0679478, 37.5905786], [127.0679076, 37.5906365], [127.0678607, 37.5907074], [127.0678413, 37.5907367], [127.0678188, 37.5907643], [127.067805, 37.5907783]]",True
12475463581,12475463589,0,77.18092437016519,service,,"[[127.0682445, 37.590034], [127.0680287, 37.5900635], [127.0679643, 37.5900683], [127.0679013, 37.5900449], [127.067857, 37.5899865], [127.0677363, 37.589877], [127.0676994, 37.5898515], [127.0676284, 37.5898584], [127.067503, 37.5898929]]",True
12475463581,8605069045,0,264.2636713522102,path,,"[[127.0682445, 37.590034], [127.0682654, 37.5899708], [127.0683914, 37.58983], [127.0683717, 37.5898148], [127.0681795, 37.5900011], [127.0681574, 37.5899857], [127.0683629, 37.5897917], [127.0683408, 37.5897753], [127.0681933, 37.5899054], [127.0679381, 37.589742], [127.0677698, 37.5897192], [127.0676465, 37.5896358], [127.0676491, 37.5896236], [127.0678392, 37.5896607], [127.0679304, 37.5896621], [127.0680615, 37.58972], [127.0680723, 37.5897035], [127.0679754, 37.5896514], [127.0678386, 37.5896305], [127.0677665, 37.5896127], [127.0677708, 37.589593], [127.0678473, 37.5896113], [127.0679915, 37.5896262], [127.0680073, 37.5895902]]",True
12475463589,12475463581,0,77.18092437016519,service,,"[[127.067503, 37.5898929], [127.0676284, 37.5898584], [127.0676994, 37.5898515], [127.0677363, 37.589877], [127.067857, 37.5899865], [127.0679013, 37.5900449], [127.0679643, 37.5900683], [127.0680287, 37.5900635], [127.0682445, 37.590034]]",True
12475463595,8605069044,0,99.95639919508612,path,,"[[127.0674793, 37.588807], [127.0675587, 37.5889352], [127.067629, 37.589031], [127.0676344, 37.589111], [127.0676254, 37.5891382], [127.0677129, 37.5891904], [127.0677364, 37.589234], [127.067814, 37.5892797], [127.0678699, 37.589372], [127.067878, 37.5894206], [127.0679033, 37.5894785], [127.0679962, 37.589565]]",False
12475463595,8605069025,0,85.08695396874711,path,,"[[127.0674793, 37.588807], [127.0674634, 37.5887812], [127.0674486, 37.5887543], [127.067408, 37.5886857], [127.0673421, 37.5886185], [127.0672591, 37.5885434], [127.067131, 37.5884748], [127.0670074, 37.5883918], [127.0668765, 37.588336], [127.0667888, 37.5883011]]",False
12475463595,8605069045,0,188.8764043704002,path,,"[[127.0674793, 37.588807], [127.0672361, 37.5890098], [127.0671912, 37.5892373], [127.0672837, 37.5892575], [127.0673534, 37.5892851], [127.0674399, 37.5892909], [127.0678067, 37.5893977], [127.0677973, 37.5894174], [127.0675633, 37.5893536], [127.0675593, 37.5893659], [127.0677866, 37.5894652], [127.0678262, 37.589546], [127.0680073, 37.5895902]]",False
12475463600,8605069227,0,27.99455787897058,path,,"[[127.0637103, 37.5813139], [127.0637794, 37.5813415], [127.0638102, 37.5813835], [127.0638666, 37.5814303], [127.0639001, 37.5814632], [127.0639397, 37.5814784]]",False
12475490421,12475490438,0,10.928155601625589,path,배봉산 등산로,"[[127.0638364, 37.5812283], [127.0638598, 37.5812613], [127.0639028, 37.5813112]]",False
12475490421,12475490424,0,19.43141948523673,path,배봉산 등산로,"[[127.0638364, 37.5812283], [127.0638297, 37.5811662], [127.0638612, 37.5811173], [127.0638659, 37.5810599]]",False
12475490421,12475490424,1,28.685590766661228,path,,"[[127.0638364, 37.5812283], [127.063768, 37.5811678], [127.0637405, 37.5811029], [127.0638659, 37.5810599]]",False
12475490424,12475490421,0,19.43141948523673,path,배봉산 등산로,"[[127.0638659, 37.5810599], [127.0638612, 37.5811173], [127.0638297, 37.5811662], [127.0638364, 37.5812283]]",False
12475490424,12475490421,1,28.685590766661228,path,,"[[127.0638659, 37.5810599], [127.0637405, 37.5811029], [127.063768, 37.5811678], [127.0638364, 37.5812283]]",False
12475490424,12475490429,0,29.425383739696233,path,배봉산 등산로,"[[127.0638659, 37.5810599], [127.0638505, 37.5810269], [127.0638317, 37.580969], [127.0638283, 37.5809239], [127.0638438, 37.5808558], [127.0638382, 37.5808007]]",False
12475490429,12475490424,0,29.425383739696233,path,배봉산 등산로,"[[127.0638382, 37.5808007], [127.0638438, 37.5808558], [127.0638283, 37.5809239], [127.0638317, 37.580969], [127.0638505, 37.5810269], [127.0638659, 37.5810599]]",False
12475490429,8605069215,0,42.50250478785971,path,배봉산 등산로,"[[127.0638382, 37.5808007], [127.0638196, 37.5807586], [127.0638062, 37.5806419], [127.0638069, 37.5805418], [127.0638109, 37.5804977], [127.0638281, 37.5804228]]",False
12475490429,12475490438,0,80.79446424214272,path,,"[[127.0638382, 37.5808007], [127.0638218, 37.5808157], [127.0637794, 37.5808585], [127.0637029, 37.5809132], [127.063654, 37.5809648], [127.0636097, 37.5810875], [127.0636084, 37.5811864], [127.0636158, 37.5812172], [127.063648, 37.581239], [127.0637103, 37.5812581], [127.063829, 37.5812863], [127.0639028, 37.5813112]]",False
12475490429,12475490438,1,64.96299737839573,path,,"[[127.0638382, 37.5808007], [127.0638674, 37.5808142], [127.0638927, 37.5808362], [127.0639805, 37.5809185], [127.0640194, 37.5809701], [127.0640261, 37.5810168], [127.0640255, 37.5810556], [127.0639524, 37.5811912], [127.0639262, 37.5812671], [127.0639028, 37.5813112]]",False
12475490438,8605069227,0,18.87402867842431,path,배봉산 등산로,"[[127.0639028, 37.5813112], [127.0639397, 37.5814784]]",False
12475490438,12475490421,0,10.928155601625589,path,배봉산 등산로,"[[127.0639028, 37.5813112], [127.0638598, 37.5812613], [127.0638364, 37.5812283]]",False
12475490438,12475490429,0,64.96299737839571,path,,"[[127.0639028, 37.5813112], [127.0639262, 37.5812671], [127.0639524, 37.5811912], [127.0640255, 37.5810556], [127.0640261, 37.5810168], [127.0640194, 37.5809701], [127.0639805, 37.5809185], [127.0638927, 37.5808362], [127.0638674, 37.5808142], [127.0638382, 37.5808007]]",False
12475490438,12475490429,1,80.79446424214271,path,,"[[127.0639028, 37.5813112], [127.063829, 37.5812863], [127.0637103, 37.5812581], [127.063648, 37.581239], [127.0636158, 37.5812172], [127.0636084, 37.5811864], [127.0636097, 37.5810875], [127.063654, 37.5809648], [127.0637029, 37.5809132], [127.0637794, 37.5808585], [127.0638218, 37.5808157], [127.0638382, 37.5808007]]",False
12475490450,12475490600,0,1933.488784192192,path,,"[[127.063427, 37.5791862], [127.0634776, 37.5792005], [127.0635514, 37.5791234], [127.0637023, 37.5789725], [127.0637378, 37.5789496], [127.0637961, 37.5789496], [127.0638364, 37.5789879], [127.0638491, 37.5790666], [127.0639712, 37.579125], [127.0641093, 37.5791542], [127.0641207, 37.5791266], [127.0639678, 37.5790931], [127.0640382, 37.57904], [127.064181, 37.5789528], [127.0642287, 37.579023], [127.0642333, 37.5791038], [127.0642092, 37.579158], [127.0642736, 37.5792361], [127.0644506, 37.5792706], [127.0645177, 37.5793339], [127.0645431, 37.579489], [127.0645961, 37.5795672], [127.0646397, 37.5795778], [127.0647242, 37.5795682], [127.0648174, 37.5795831], [127.0648261, 37.5796623], [127.0648449, 37.5797797], [127.0649522, 37.5799806], [127.0650038, 37.5800072], [127.0650259, 37.5800422], [127.0650407, 37.5801294], [127.0651299, 37.5802144], [127.0650508, 37.5803361], [127.0650642, 37.5803829], [127.0651594, 37.580402], [127.0652378, 37.5803908], [127.0653532, 37.5806422], [127.0654242, 37.5808532], [127.0652459, 37.5809844], [127.0653505, 37.5810477], [127.0653874, 37.5810525], [127.0656489, 37.5809632], [127.0656945, 37.5809584], [127.0657099, 37.5809759], [127.0656435, 37.5811109], [127.0656938, 37.5812076], [127.0656952, 37.5813075], [127.0657937, 37.581358], [127.0657796, 37.5814393], [127.065846, 37.5814717], [127.0659935, 37.5814298], [127.0662933, 37.5815445], [127.0663657, 37.5816561], [127.0662852, 37.5816875], [127.0661511, 37.581764], [127.0660277, 37.5820138], [127.0659084, 37.5819914], [127.0658038, 37.5820409], [127.0657347, 37.5820265], [127.0655932, 37.5820196], [127.0654028, 37.5820499], [127.0652191, 37.58206], [127.0651051, 37.582085], [127.0651165, 37.5821408], [127.0649173, 37.5822322], [127.0648013, 37.5825016], [127.0647819, 37.5826493], [127.064869, 37.5827322], [127.0649026, 37.582889], [127.0647892, 37.5830208], [127.0650494, 37.5831042], [127.0652828, 37.5832036], [127.0652264, 37.5832689], [127.0650179, 37.5833996], [127.0648087, 37.5835452], [127.0649616, 37.5837349], [127.0648576, 37.5838391], [127.0648462, 37.5839114], [127.0648362, 37.5839491], [127.0648489, 37.583965], [127.0649374, 37.5839523], [127.0649589, 37.5839804], [127.0650286, 37.5839773], [127.0651604, 37.5841531], [127.0651295, 37.5843003], [127.0650417, 37.5843851], [127.0648771, 37.5844499], [127.0648724, 37.5846404], [127.0648328, 37.5847132], [127.0648563, 37.5847233], [127.064924, 37.5845958], [127.0649394, 37.5844853], [127.0649609, 37.5844895], [127.0649448, 37.5847892], [127.0649716, 37.5847892], [127.0649864, 37.5846054], [127.0650018, 37.5846085], [127.0650434, 37.5847951], [127.0650702, 37.5847929], [127.0650648, 37.5846558], [127.0650903, 37.5846564], [127.0650876, 37.5848966], [127.0649803, 37.5849927], [127.0649944, 37.585002], [127.0651041, 37.5849029], [127.0651865, 37.5848825], [127.0651922, 37.5848907], [127.0650337, 37.5850047], [127.0650491, 37.5850161], [127.0651584, 37.5849412], [127.0651725, 37.5849545], [127.0651312, 37.5850793], [127.0651352, 37.5852117], [127.0651517, 37.5852608], [127.0651523, 37.5853456], [127.0652596, 37.5854625], [127.0653002, 37.5854487], [127.0652707, 37.58537], [127.065273, 37.5852271], [127.0653052, 37.5852281], [127.0653066, 37.5853041], [127.0653398, 37.5854152], [127.0654745, 37.5856777], [127.0655014, 37.5857792], [127.0655123, 37.5858437], [127.0655594, 37.5858745], [127.0656241, 37.5859513], [127.0656658, 37.5860237], [127.0657749, 37.5860991], [127.0659768, 37.5863706], [127.0660277, 37.5865374], [127.0660231, 37.5866341], [127.0661619, 37.5868722], [127.0661699, 37.5871985], [127.0664167, 37.5875205], [127.0664784, 37.5876177], [127.0665307, 37.5876501], [127.0667322, 37.5875999], [127.0667251, 37.5877346], [127.0668311, 37.5878664], [127.0671067, 37.5878255], [127.0672193, 37.587937], [127.067401, 37.5880529], [127.0675191, 37.5882628], [127.067617, 37.5883637], [127.0678731, 37.5883685], [127.067963, 37.5884296]]",False
12475490450,8605069176,0,194.1749595498851,path,,"[[127.063427, 37.5791862], [127.0634407, 37.5791438], [127.0634242, 37.5791408], [127.0633209, 37.5793064], [127.0632112, 37.5794358], [127.063201, 37.5795349], [127.0631704, 37.5795339], [127.0631767, 37.5794145], [127.0631997, 37.5793013], [127.0632252, 37.5791486], [127.0631972, 37.5791446], [127.0630823, 37.5794065], [127.0630619, 37.5794044], [127.0630619, 37.5791193], [127.0629292, 37.5793114], [127.0629101, 37.5793053]]",False
12475490450,8605069215,0,187.33019954604637,path,,"[[127.063427, 37.5791862], [127.0634153, 37.5792224], [127.0634306, 37.579277], [127.063474, 37.5792649], [127.0635825, 37.5791608], [127.0636259, 37.5791729], [127.0636833, 37.5792588], [127.0639461, 37.5794418], [127.0639295, 37.5796451], [127.0639793, 37.5797887], [127.0640073, 37.5799272], [127.063992, 37.5799949], [127.0639308, 37.5801436], [127.0638938, 37.5802326], [127.0638281, 37.5804228]]",False
12475490563,9796903051,0,23.9319191219208,service,,"[[127.0663396, 37.5885426], [127.0665042, 37.5887138]]",False
12475490563,9796903050,0,9.907440193596203,service,,"[[127.0663396, 37.5885426], [127.066268, 37.5884739]]",False
12475490563,8605069025,0,49.6194814451526,path,,"[[127.0663396, 37.5885426], [127.0664133, 37.5884918], [127.0664774, 37.5884721], [127.0665005, 37.5884264], [127.0665307, 37.5884142], [127.066583, 37.5884062], [127.066652, 37.5883844], [127.0667352, 37.5883409], [127.0667888, 37.5883011]]",False
